USID,cluster_algo,cluster_number
8380000341,KMeans,4
8380000342,KMeans,4
8380000343,KMeans,4
8380000344,KMeans,4
8380000345,KMeans,4
8380000346,KMeans,4
8380000347,KMeans,4
8380000348,KMeans,4
8380000349,KMeans,4
8380000350,KMeans,4
8380000351,KMeans,4
8380000352,KMeans,4
8380000353,KMeans,4
8380000354,KMeans,4
8380000355,KMeans,4
8380000356,KMeans,4
8380000357,KMeans,4
8380000358,KMeans,4
8380000359,KMeans,4
8380000360,KMeans,4
8380000361,KMeans,4
8380000362,KMeans,4
8380000364,KMeans,4
8380000365,KMeans,4
8380000366,KMeans,4
8380000367,KMeans,4
8380000368,KMeans,4
8380000369,KMeans,4
8380000370,KMeans,4
8380000371,KMeans,4
8380000372,KMeans,4
8380000374,KMeans,4
8380000375,KMeans,4
8380000376,KMeans,4
8380000377,KMeans,4
8380000378,KMeans,4
8380000379,KMeans,4
8380000380,KMeans,4
8380000381,KMeans,4
8380000382,KMeans,4
8380000383,KMeans,4
8380000384,KMeans,4
8380000385,KMeans,4
8380000386,KMeans,4
8380000387,KMeans,4
8380000388,KMeans,4
8380000389,KMeans,4
8380000390,KMeans,4
8380000391,KMeans,4
8380000392,KMeans,4
8380000393,KMeans,4
8380000394,KMeans,4
8380000395,KMeans,4
8380000396,KMeans,4
8380000397,KMeans,4
8380000398,KMeans,4
8380000399,KMeans,4
8380000400,KMeans,4
8380000401,KMeans,4
8380000402,KMeans,4
8380000403,KMeans,4
8380000404,KMeans,4
8380000405,KMeans,4
8380000406,KMeans,4
8380000408,KMeans,4
8380000409,KMeans,4
8380000410,KMeans,4
8380000411,KMeans,4
8380000412,KMeans,4
8380000413,KMeans,4
8380000414,KMeans,4
8380000415,KMeans,4
8380000416,KMeans,4
8380000417,KMeans,4
8380000418,KMeans,4
8380000419,KMeans,4
8380000420,KMeans,4
8380000421,KMeans,4
8380000422,KMeans,4
8380000423,KMeans,4
8380000424,KMeans,4
8380000425,KMeans,4
8380000426,KMeans,4
8380000427,KMeans,4
8380000428,KMeans,4
8380000429,KMeans,4
8380000430,KMeans,4
8380000431,KMeans,4
8380000432,KMeans,4
8380000433,KMeans,4
8380000434,KMeans,4
8380000435,KMeans,4
8380000436,KMeans,4
8380000437,KMeans,4
8380000438,KMeans,4
8380000439,KMeans,4
8380000440,KMeans,4
8380000441,KMeans,4
8380000442,KMeans,4
8380000443,KMeans,4
8380000444,KMeans,4
8380000445,KMeans,4
8380000446,KMeans,4
8380000447,KMeans,4
8380000448,KMeans,4
8380000449,KMeans,4
8380000450,KMeans,4
8380000451,KMeans,4
8380000452,KMeans,4
8380000453,KMeans,4
8380000459,KMeans,4
8380000460,KMeans,4
8380000462,KMeans,4
8380000463,KMeans,4
8380000464,KMeans,4
8380000465,KMeans,4
8380000466,KMeans,4
8380000468,KMeans,4
8380000469,KMeans,4
8380000470,KMeans,4
8380000471,KMeans,4
8380000472,KMeans,4
8380000473,KMeans,4
8380000474,KMeans,4
8380000475,KMeans,4
8380000476,KMeans,4
8380000477,KMeans,4
8380000478,KMeans,4
8380000479,KMeans,4
8380000480,KMeans,4
8380000481,KMeans,4
8380000483,KMeans,4
8380000484,KMeans,4
8380000485,KMeans,4
8380000486,KMeans,4
8380000487,KMeans,4
8380000490,KMeans,4
8380000491,KMeans,4
8380000492,KMeans,4
8380000494,KMeans,4
8380000495,KMeans,4
8380000497,KMeans,4
8380000498,KMeans,4
8380000499,KMeans,4
8380000500,KMeans,4
8380000502,KMeans,4
8380000503,KMeans,4
8380000504,KMeans,4
8380000505,KMeans,4
8380000506,KMeans,4
8380000507,KMeans,4
8380000508,KMeans,4
8380000509,KMeans,4
8380000510,KMeans,4
8380000511,KMeans,4
8380000512,KMeans,4
8380000513,KMeans,4
8380000515,KMeans,4
8380000516,KMeans,4
8380000517,KMeans,4
8380000518,KMeans,4
8380000519,KMeans,4
8380000520,KMeans,4
8380000521,KMeans,4
8380000522,KMeans,4
8380000523,KMeans,4
8380000524,KMeans,4
8380000525,KMeans,4
8380000526,KMeans,4
8380000527,KMeans,4
8380000529,KMeans,4
8380000532,KMeans,4
8380000533,KMeans,4
8380000535,KMeans,4
8380000536,KMeans,4
8380000539,KMeans,4
8380000540,KMeans,4
8380000541,KMeans,4
8380000542,KMeans,4
8380000543,KMeans,4
8380000544,KMeans,4
8380000545,KMeans,4
8380000546,KMeans,4
8380000547,KMeans,4
8380000548,KMeans,4
8380000549,KMeans,4
8380000551,KMeans,4
8380000552,KMeans,4
8380000553,KMeans,4
8380000554,KMeans,4
8380000556,KMeans,4
8380000557,KMeans,4
8380000560,KMeans,4
8380000561,KMeans,4
8380000562,KMeans,4
8380000564,KMeans,4
8380000565,KMeans,4
8380000566,KMeans,4
8380000567,KMeans,4
8380000569,KMeans,4
8380000570,KMeans,4
8380000571,KMeans,4
8380000572,KMeans,4
8380000573,KMeans,4
8380000574,KMeans,4
8380000575,KMeans,4
8380000576,KMeans,4
8380000577,KMeans,4
8380000578,KMeans,4
8380000583,KMeans,4
8380000584,KMeans,4
8380000585,KMeans,4
8380000586,KMeans,4
8380000587,KMeans,4
8380000588,KMeans,4
8380000589,KMeans,4
8380000590,KMeans,4
8380000591,KMeans,4
8380000592,KMeans,4
8380000593,KMeans,4
8380000594,KMeans,4
8380000595,KMeans,4
8380000601,KMeans,4
8380000602,KMeans,4
8380000603,KMeans,4
8380000604,KMeans,4
8380000605,KMeans,4
8380000606,KMeans,4
8380000607,KMeans,4
8380000608,KMeans,4
8380000609,KMeans,4
8380000611,KMeans,4
8380000612,KMeans,4
8380000615,KMeans,4
8380000617,KMeans,4
8380000618,KMeans,4
8380000619,KMeans,4
8380000621,KMeans,4
8380000623,KMeans,4
8380000624,KMeans,4
8380000625,KMeans,4
8380000626,KMeans,4
8380000629,KMeans,4
8380000630,KMeans,4
8380000631,KMeans,4
8380000633,KMeans,4
8380000634,KMeans,4
8380000635,KMeans,4
8380000636,KMeans,4
8380000637,KMeans,4
8380000638,KMeans,4
8380000640,KMeans,4
8380000642,KMeans,4
8380000643,KMeans,4
8380000644,KMeans,4
8380000646,KMeans,4
8380000649,KMeans,4
8380000650,KMeans,4
8380000651,KMeans,4
8380000665,KMeans,4
8380000666,KMeans,4
8380000668,KMeans,4
8380000669,KMeans,4
8380000672,KMeans,4
8380000674,KMeans,4
8380000676,KMeans,4
8380000677,KMeans,4
8380000682,KMeans,4
8380000685,KMeans,4
8380000687,KMeans,4
8380000688,KMeans,4
8380000689,KMeans,4
8381000020,KMeans,4
8381000021,KMeans,4
8381000022,KMeans,4
8381000023,KMeans,4
8381000025,KMeans,4
8381000031,KMeans,4
8381000032,KMeans,4
8381000044,KMeans,4
8381000046,KMeans,4
8381000048,KMeans,4
8381000050,KMeans,4
8381000051,KMeans,4
8381000052,KMeans,4
8381000053,KMeans,4
8381000054,KMeans,4
8381000055,KMeans,4
8381000058,KMeans,4
8381000094,KMeans,4
8381000098,KMeans,4
8381000099,KMeans,4
8381000100,KMeans,4
8381000114,KMeans,4
8381000116,KMeans,4
8381000117,KMeans,4
8381000118,KMeans,4
8381000119,KMeans,4
8381000120,KMeans,4
8381000121,KMeans,4
8381000157,KMeans,4
8381000159,KMeans,4
8381000163,KMeans,4
8381000164,KMeans,4
8381000167,KMeans,4
8381000168,KMeans,4
8381000169,KMeans,4
8381000170,KMeans,4
8381000195,KMeans,4
8381000211,KMeans,4
8381000212,KMeans,4
8381000213,KMeans,4
8381000214,KMeans,4
8381000217,KMeans,4
8381000220,KMeans,4
8381000223,KMeans,4
8381000224,KMeans,4
8381000225,KMeans,4
8381000228,KMeans,4
8381000247,KMeans,4
8381000248,KMeans,4
8381000252,KMeans,4
8381000253,KMeans,4
8381000254,KMeans,4
8381000255,KMeans,4
8381000256,KMeans,4
8381000257,KMeans,4
8381000258,KMeans,4
8381000259,KMeans,4
8381000260,KMeans,4
8381000261,KMeans,4
8381000262,KMeans,4
8381000263,KMeans,4
8381000264,KMeans,4
8381000265,KMeans,4
8381000266,KMeans,4
8381000267,KMeans,4
8381000268,KMeans,4
8381000269,KMeans,4
8381000270,KMeans,4
8381000271,KMeans,4
8381000272,KMeans,4
8381000273,KMeans,4
8381000274,KMeans,4
8381000275,KMeans,4
8381000293,KMeans,4
8381000294,KMeans,4
8381000295,KMeans,4
8381000296,KMeans,4
8381000297,KMeans,4
8381000299,KMeans,4
8381000300,KMeans,4
8381000301,KMeans,4
8381000302,KMeans,4
8381000303,KMeans,4
8381000304,KMeans,4
8381000305,KMeans,4
8381000306,KMeans,4
8381000307,KMeans,4
8381000308,KMeans,4
8381000309,KMeans,4
8381000330,KMeans,4
8381000333,KMeans,4
8381000336,KMeans,4
8381000414,KMeans,4
8381000471,KMeans,4
8381000494,KMeans,4
8381000495,KMeans,4
8381000497,KMeans,4
8381000499,KMeans,4
8381000520,KMeans,4
8381000521,KMeans,4
8381000523,KMeans,4
8381000545,KMeans,4
8381000622,KMeans,4
8381000625,KMeans,4
8381000628,KMeans,4
8381000637,KMeans,4
8381000646,KMeans,4
8381000647,KMeans,4
8381000650,KMeans,4
8381000653,KMeans,4
8381000657,KMeans,4
8381000658,KMeans,4
8381000659,KMeans,4
8381000660,KMeans,4
8381000661,KMeans,4
8381000662,KMeans,4
8381000663,KMeans,4
8381000664,KMeans,4
8381000667,KMeans,4
8381000668,KMeans,4
8381000669,KMeans,4
8381000670,KMeans,4
8381000671,KMeans,4
8381000672,KMeans,4
8381000673,KMeans,4
8381000674,KMeans,4
8381000675,KMeans,4
8381000676,KMeans,4
8381000677,KMeans,4
8381000678,KMeans,4
8381000680,KMeans,4
8381000682,KMeans,4
8381000683,KMeans,4
8381000775,KMeans,4
8381000818,KMeans,4
8381000819,KMeans,4
8381000824,KMeans,4
8381000826,KMeans,4
8381000828,KMeans,4
8381000829,KMeans,4
8381000830,KMeans,4
8381000831,KMeans,4
8381000832,KMeans,4
8381000833,KMeans,4
8381000834,KMeans,4
8381000851,KMeans,4
8381000853,KMeans,4
8381000854,KMeans,4
8381000855,KMeans,4
8381000856,KMeans,4
8381000857,KMeans,4
8381000860,KMeans,4
8381000861,KMeans,4
8381000862,KMeans,4
8381000863,KMeans,4
8381000864,KMeans,4
8381000865,KMeans,4
8381000866,KMeans,4
8381000867,KMeans,4
8381000868,KMeans,4
8381000869,KMeans,4
8381000870,KMeans,4
8381000871,KMeans,4
8381000872,KMeans,4
8381000873,KMeans,4
8381000874,KMeans,4
8381000875,KMeans,4
8381000876,KMeans,4
8381000877,KMeans,4
8381000878,KMeans,4
8381000879,KMeans,4
8381000880,KMeans,4
8381000881,KMeans,4
8381000882,KMeans,4
8381000883,KMeans,4
8381000885,KMeans,4
8381000894,KMeans,4
8381000895,KMeans,4
8381000896,KMeans,4
8381000897,KMeans,4
8381000898,KMeans,4
8381000900,KMeans,4
8381000901,KMeans,4
8381000902,KMeans,4
8381000904,KMeans,4
8381000905,KMeans,4
8381000906,KMeans,4
8381000907,KMeans,4
8381000908,KMeans,4
8381000909,KMeans,4
8381000910,KMeans,4
8381000911,KMeans,4
8381000912,KMeans,4
8381000913,KMeans,4
8381000914,KMeans,4
8381000916,KMeans,4
8381000919,KMeans,4
8381000920,KMeans,4
8381000925,KMeans,4
8381000926,KMeans,4
8381000928,KMeans,4
8381000930,KMeans,4
8381000931,KMeans,4
8381000932,KMeans,4
8381000933,KMeans,4
8381000934,KMeans,4
8381000935,KMeans,4
8381000936,KMeans,4
8381000940,KMeans,4
8381000941,KMeans,4
8381000943,KMeans,4
8381000944,KMeans,4
8381000945,KMeans,4
8381000946,KMeans,4
8381000947,KMeans,4
8381000948,KMeans,4
8381000949,KMeans,4
8381000950,KMeans,4
8381000951,KMeans,4
8381000956,KMeans,4
8381000957,KMeans,4
8381000958,KMeans,4
8381000959,KMeans,4
8381000960,KMeans,4
8381000962,KMeans,4
8381000963,KMeans,4
8381000964,KMeans,4
8381000965,KMeans,4
8381000966,KMeans,4
8381000968,KMeans,4
8381000969,KMeans,4
8381000970,KMeans,4
8381000971,KMeans,4
8381000972,KMeans,4
8381000976,KMeans,4
8381000977,KMeans,4
8381000978,KMeans,4
8381000979,KMeans,4
8381000980,KMeans,4
8381000982,KMeans,4
8381000983,KMeans,4
8381000984,KMeans,4
8381000985,KMeans,4
8381000986,KMeans,4
8381000987,KMeans,4
8381000988,KMeans,4
8381000989,KMeans,4
8381000990,KMeans,4
8382000011,KMeans,4
8382000016,KMeans,4
8382000018,KMeans,4
8382000019,KMeans,4
8382000020,KMeans,4
8382000022,KMeans,4
8382000023,KMeans,4
8382000025,KMeans,4
8382000026,KMeans,4
8382000027,KMeans,4
8382000029,KMeans,4
8382000031,KMeans,4
8382000032,KMeans,4
8382000033,KMeans,4
8382000036,KMeans,4
8382000040,KMeans,4
8382000041,KMeans,4
8382000042,KMeans,4
8382000043,KMeans,4
8382000044,KMeans,4
8382000045,KMeans,4
8382000047,KMeans,4
8382000048,KMeans,4
8382000049,KMeans,4
8382000050,KMeans,4
8382000051,KMeans,4
8382000053,KMeans,4
8382000055,KMeans,4
8382000056,KMeans,4
8382000057,KMeans,4
8382000058,KMeans,4
8382000062,KMeans,4
8382000064,KMeans,4
8382000068,KMeans,4
8382000097,KMeans,4
8382000101,KMeans,4
8382000152,KMeans,4
8382000155,KMeans,4
8382000157,KMeans,4
8382000160,KMeans,4
8382000161,KMeans,4
8382000165,KMeans,4
8382000188,KMeans,4
8382000189,KMeans,4
8382000193,KMeans,4
8382000194,KMeans,4
8382000196,KMeans,4
8382000198,KMeans,4
8382000199,KMeans,4
8382000200,KMeans,4
8382000203,KMeans,4
8382000205,KMeans,4
8382000207,KMeans,4
8382000224,KMeans,4
8382000225,KMeans,4
8382000229,KMeans,4
8382000230,KMeans,4
8382000234,KMeans,4
8382000235,KMeans,4
8382000250,KMeans,4
8382000255,KMeans,4
8382000261,KMeans,4
8382000262,KMeans,4
8382000265,KMeans,4
8382000267,KMeans,4
8382000277,KMeans,4
8382000280,KMeans,4
8382000283,KMeans,4
8382000287,KMeans,4
8382000288,KMeans,4
8382000289,KMeans,4
8382000292,KMeans,4
8382000293,KMeans,4
8382000294,KMeans,4
8382000295,KMeans,4
8382000296,KMeans,4
8382000297,KMeans,4
8382000298,KMeans,4
8382000299,KMeans,4
8382000300,KMeans,4
8382000301,KMeans,4
8382000302,KMeans,4
8382000303,KMeans,4
8382000304,KMeans,4
8382000305,KMeans,4
8382000306,KMeans,4
8382000307,KMeans,4
8382000308,KMeans,4
8382000309,KMeans,4
8382000310,KMeans,4
8382000311,KMeans,4
8382000312,KMeans,4
8382000313,KMeans,4
8382000314,KMeans,4
8382000315,KMeans,4
8382000316,KMeans,4
8382000317,KMeans,4
8382000318,KMeans,4
8382000319,KMeans,4
8382000320,KMeans,4
8382000321,KMeans,4
8382000322,KMeans,4
8382000323,KMeans,4
8382000324,KMeans,4
8382000325,KMeans,4
8382000326,KMeans,4
8382000327,KMeans,4
8382000328,KMeans,4
8382000329,KMeans,4
8382000330,KMeans,4
8382000331,KMeans,4
8382000332,KMeans,4
8382000333,KMeans,4
8382000334,KMeans,4
8382000335,KMeans,4
8382000336,KMeans,4
8382000337,KMeans,4
8382000338,KMeans,4
8382000339,KMeans,4
8382000340,KMeans,4
8382000341,KMeans,4
8382000342,KMeans,4
8382000343,KMeans,4
8382000344,KMeans,4
8382000345,KMeans,4
8382000346,KMeans,4
8382000347,KMeans,4
8382000348,KMeans,4
8382000349,KMeans,4
8382000350,KMeans,4
8382000351,KMeans,4
8382000352,KMeans,4
8382000353,KMeans,4
8382000354,KMeans,4
8382000355,KMeans,4
8382000356,KMeans,4
8382000357,KMeans,4
8382000358,KMeans,4
8382000359,KMeans,4
8382000360,KMeans,4
8382000361,KMeans,4
8382000362,KMeans,4
8382000363,KMeans,4
8382000364,KMeans,4
8382000365,KMeans,4
8382000366,KMeans,4
8382000367,KMeans,4
8382000368,KMeans,4
8382000369,KMeans,4
8382000370,KMeans,4
8382000371,KMeans,4
8382000372,KMeans,4
8382000373,KMeans,4
8382000374,KMeans,4
8382000375,KMeans,4
8382000376,KMeans,4
8382000377,KMeans,4
8382000378,KMeans,4
8382000379,KMeans,4
8382000380,KMeans,4
8382000381,KMeans,4
8382000382,KMeans,4
8382000383,KMeans,4
8382000384,KMeans,4
8382000385,KMeans,4
8382000386,KMeans,4
8382000387,KMeans,4
8382000388,KMeans,4
8382000389,KMeans,4
8382000392,KMeans,4
8382000394,KMeans,4
8382000395,KMeans,4
8382000396,KMeans,4
8382000397,KMeans,4
8382000398,KMeans,4
8382000399,KMeans,4
8382000400,KMeans,4
8382000401,KMeans,4
8382000402,KMeans,4
8382000403,KMeans,4
8382000404,KMeans,4
8382000405,KMeans,4
8382000407,KMeans,4
8382000408,KMeans,4
8382000409,KMeans,4
8382000410,KMeans,4
8382000411,KMeans,4
8382000412,KMeans,4
8382000413,KMeans,4
8382000414,KMeans,4
8382000415,KMeans,4
8382000416,KMeans,4
8382000417,KMeans,4
8382000418,KMeans,4
8382000419,KMeans,4
8382000420,KMeans,4
8382000421,KMeans,4
8382000422,KMeans,4
8382000423,KMeans,4
8382000424,KMeans,4
8382000425,KMeans,4
8382000426,KMeans,4
8382000427,KMeans,4
8382000428,KMeans,4
8382000429,KMeans,4
8382000430,KMeans,4
8382000431,KMeans,4
8382000432,KMeans,4
8382000433,KMeans,4
8382000434,KMeans,4
8382000435,KMeans,4
8383000017,KMeans,4
8383000018,KMeans,4
8383000019,KMeans,4
8383000020,KMeans,4
8383000021,KMeans,4
8383000022,KMeans,4
8383000023,KMeans,4
8383000024,KMeans,4
8383000025,KMeans,4
8383000026,KMeans,4
8383000027,KMeans,4
8383000028,KMeans,4
8383000029,KMeans,4
8383000030,KMeans,4
8383000031,KMeans,4
8383000032,KMeans,4
8383000033,KMeans,4
8383000034,KMeans,4
8383000035,KMeans,4
8383000036,KMeans,4
8383000037,KMeans,4
8383000038,KMeans,4
8383000039,KMeans,4
8383000040,KMeans,4
8383000041,KMeans,4
8383000042,KMeans,4
8383000043,KMeans,4
8383000044,KMeans,4
8383000045,KMeans,4
8383000046,KMeans,4
8383000049,KMeans,4
8383000050,KMeans,4
8383000051,KMeans,4
8383000052,KMeans,4
8383000053,KMeans,4
8383000056,KMeans,4
8383000059,KMeans,4
8383000060,KMeans,4
8383000061,KMeans,4
8383000062,KMeans,4
8383000063,KMeans,4
8383000064,KMeans,4
8383000065,KMeans,4
8383000066,KMeans,4
8383000067,KMeans,4
8383000068,KMeans,4
8383000069,KMeans,4
8383000070,KMeans,4
8383000071,KMeans,4
8383000072,KMeans,4
8383000073,KMeans,4
8383000074,KMeans,4
8383000075,KMeans,4
8383000076,KMeans,4
8383000077,KMeans,4
8383000078,KMeans,4
8383000079,KMeans,4
8383000080,KMeans,4
8383000081,KMeans,4
8383000082,KMeans,4
8383000083,KMeans,4
8383000084,KMeans,4
8383000085,KMeans,4
8383000086,KMeans,4
8383000087,KMeans,4
8383000088,KMeans,4
8383000089,KMeans,4
8383000090,KMeans,4
8383000091,KMeans,4
8383000092,KMeans,4
8383000093,KMeans,4
8383000094,KMeans,4
8383000095,KMeans,4
8383000096,KMeans,4
8383000104,KMeans,4
8383000106,KMeans,4
8383000107,KMeans,4
8383000108,KMeans,4
8383000109,KMeans,4
8383000110,KMeans,4
8383000111,KMeans,4
8383000112,KMeans,4
8383000113,KMeans,4
8383000114,KMeans,4
8383000115,KMeans,4
8383000116,KMeans,4
8383000117,KMeans,4
8383000118,KMeans,4
8383000119,KMeans,4
8383000120,KMeans,4
8383000121,KMeans,4
8383000122,KMeans,4
8383000123,KMeans,4
8383000124,KMeans,4
8383000125,KMeans,4
8383000126,KMeans,4
8383000127,KMeans,4
8383000128,KMeans,4
8383000129,KMeans,4
8383000130,KMeans,4
8383000131,KMeans,4
8383000132,KMeans,4
8383000133,KMeans,4
8383000134,KMeans,4
8383000135,KMeans,4
8383000136,KMeans,4
8383000137,KMeans,4
8383000143,KMeans,4
8383000144,KMeans,4
8383000145,KMeans,4
8383000152,KMeans,4
8383000155,KMeans,4
8383000156,KMeans,4
8383000158,KMeans,4
8383000159,KMeans,4
8383000160,KMeans,4
8383000162,KMeans,4
8383000163,KMeans,4
8383000164,KMeans,4
8383000166,KMeans,4
8383000167,KMeans,4
8383000170,KMeans,4
8383000171,KMeans,4
8383000172,KMeans,4
8383000175,KMeans,4
8383000179,KMeans,4
8383000180,KMeans,4
8383000181,KMeans,4
8383000182,KMeans,4
8383000183,KMeans,4
8383000184,KMeans,4
8383000185,KMeans,4
8383000186,KMeans,4
8383000187,KMeans,4
8383000188,KMeans,4
8383000189,KMeans,4
8383000190,KMeans,4
8383000191,KMeans,4
8383000192,KMeans,4
8383000193,KMeans,4
8383000194,KMeans,4
8383000195,KMeans,4
8383000196,KMeans,4
8383000198,KMeans,4
8383000199,KMeans,4
8383000200,KMeans,4
8383000201,KMeans,4
8383000202,KMeans,4
8383000203,KMeans,4
8383000204,KMeans,4
8383000205,KMeans,4
8383000216,KMeans,4
8383000223,KMeans,4
8383000236,KMeans,4
8383000238,KMeans,4
8383000239,KMeans,4
8383000241,KMeans,4
8383000242,KMeans,4
8383000243,KMeans,4
8383000244,KMeans,4
8383000245,KMeans,4
8383000246,KMeans,4
8383000247,KMeans,4
8383000248,KMeans,4
8383000249,KMeans,4
8383000250,KMeans,4
8383000251,KMeans,4
8383000252,KMeans,4
8383000253,KMeans,4
8383000254,KMeans,4
8383000255,KMeans,4
8383000256,KMeans,4
8383000257,KMeans,4
8383000258,KMeans,4
8383000259,KMeans,4
8383000260,KMeans,4
8383000261,KMeans,4
8383000262,KMeans,4
8383000263,KMeans,4
8383000264,KMeans,4
8383000265,KMeans,4
8383000266,KMeans,4
8383000267,KMeans,4
8383000268,KMeans,4
8383000269,KMeans,4
8383000270,KMeans,4
8383000271,KMeans,4
8383000272,KMeans,4
8383000274,KMeans,4
8383000275,KMeans,4
8383000278,KMeans,4
8383000279,KMeans,4
8383000280,KMeans,4
8383000281,KMeans,4
8383000282,KMeans,4
8383000285,KMeans,4
8383000289,KMeans,4
8383000290,KMeans,4
8383000291,KMeans,4
8383000292,KMeans,4
8383000293,KMeans,4
8383000294,KMeans,4
8383000296,KMeans,4
8383000297,KMeans,4
8383000298,KMeans,4
8383000300,KMeans,4
8383000301,KMeans,4
8383000302,KMeans,4
8383000303,KMeans,4
8383000304,KMeans,4
8383000305,KMeans,4
8383000306,KMeans,4
8383000307,KMeans,4
8383000308,KMeans,4
8383000309,KMeans,4
8383000310,KMeans,4
8383000312,KMeans,4
8383000313,KMeans,4
8383000314,KMeans,4
8383000315,KMeans,4
8383000320,KMeans,4
8383000321,KMeans,4
8383000322,KMeans,4
8383000323,KMeans,4
8383000325,KMeans,4
8383000326,KMeans,4
8383000327,KMeans,4
8383000328,KMeans,4
8383000329,KMeans,4
8383000330,KMeans,4
8383000334,KMeans,4
8383000335,KMeans,4
8383000337,KMeans,4
8383000339,KMeans,4
8383000340,KMeans,4
8383000342,KMeans,4
8383000344,KMeans,4
8383000345,KMeans,4
8383000346,KMeans,4
8383000350,KMeans,4
8383000353,KMeans,4
8383000356,KMeans,4
8383000358,KMeans,4
8383000359,KMeans,4
8383000360,KMeans,4
8383000361,KMeans,4
8383000362,KMeans,4
8383000363,KMeans,4
8383000365,KMeans,4
8383000366,KMeans,4
8383000367,KMeans,4
8383000368,KMeans,4
8383000369,KMeans,4
8383000371,KMeans,4
8383000372,KMeans,4
8383000373,KMeans,4
8383000374,KMeans,4
8383000375,KMeans,4
8383000376,KMeans,4
8383000377,KMeans,4
8383000378,KMeans,4
8383000379,KMeans,4
8383000380,KMeans,4
8383000381,KMeans,4
8383000382,KMeans,4
8383000383,KMeans,4
8383000384,KMeans,4
8383000385,KMeans,4
8383000386,KMeans,4
8383000387,KMeans,4
8383000388,KMeans,4
8383000390,KMeans,4
8383000391,KMeans,4
8383000392,KMeans,4
8383000393,KMeans,4
8383000394,KMeans,4
8383000395,KMeans,4
8383000396,KMeans,4
8383000397,KMeans,4
8383000398,KMeans,4
8383000399,KMeans,4
8383000400,KMeans,4
8383000402,KMeans,4
8383000403,KMeans,4
8383000404,KMeans,4
8383000405,KMeans,4
8383000406,KMeans,4
8383000407,KMeans,4
8383000408,KMeans,4
8383000409,KMeans,4
8383000410,KMeans,4
8383000411,KMeans,4
8383000412,KMeans,4
8383000413,KMeans,4
8383000414,KMeans,4
8383000415,KMeans,4
8383000416,KMeans,4
8383000417,KMeans,4
8383000418,KMeans,4
8383000419,KMeans,4
8383000420,KMeans,4
8383000421,KMeans,4
8383000423,KMeans,4
8383000424,KMeans,4
8383000425,KMeans,4
8383000426,KMeans,4
8383000427,KMeans,4
8383000428,KMeans,4
8383000429,KMeans,4
8383000430,KMeans,4
8383000431,KMeans,4
8383000432,KMeans,4
8383000433,KMeans,4
8383000434,KMeans,4
8383000435,KMeans,4
8383000436,KMeans,4
8383000437,KMeans,4
8383000438,KMeans,4
8383000439,KMeans,4
8383000440,KMeans,4
8383000441,KMeans,4
8383000442,KMeans,4
8383000443,KMeans,4
8383000444,KMeans,4
8383000445,KMeans,4
8383000446,KMeans,4
8383000447,KMeans,4
8383000448,KMeans,4
8383000449,KMeans,4
8383000450,KMeans,4
8383000451,KMeans,4
8383000452,KMeans,4
8383000453,KMeans,4
8383000454,KMeans,4
8383000455,KMeans,4
8383000456,KMeans,4
8383000457,KMeans,4
8383000458,KMeans,4
8383000459,KMeans,4
8383000460,KMeans,4
8383000461,KMeans,4
8383000462,KMeans,4
8383000463,KMeans,4
8383000465,KMeans,4
8383000466,KMeans,4
8383000467,KMeans,4
8383000468,KMeans,4
8383000469,KMeans,4
8383000470,KMeans,4
8383000471,KMeans,4
8383000472,KMeans,4
8383000480,KMeans,4
8383000481,KMeans,4
8383000505,KMeans,4
8383000506,KMeans,4
8383000507,KMeans,4
8383000509,KMeans,4
8383000512,KMeans,4
8383000514,KMeans,4
8383000517,KMeans,4
8383000518,KMeans,4
8383000519,KMeans,4
8383000522,KMeans,4
8383000523,KMeans,4
8383000525,KMeans,4
8383000528,KMeans,4
8383000536,KMeans,4
8383000541,KMeans,4
8383000549,KMeans,4
8383000553,KMeans,4
8383000554,KMeans,4
8383000555,KMeans,4
8383000557,KMeans,4
8383000559,KMeans,4
8383000560,KMeans,4
8383000561,KMeans,4
8383000562,KMeans,4
8383000563,KMeans,4
8383000564,KMeans,4
8383000565,KMeans,4
8383000566,KMeans,4
8383000567,KMeans,4
8383000568,KMeans,4
8383000569,KMeans,4
8383000570,KMeans,4
8383000571,KMeans,4
8383000572,KMeans,4
8383000573,KMeans,4
8383000577,KMeans,4
8383000578,KMeans,4
8383000579,KMeans,4
8383000584,KMeans,4
8383000585,KMeans,4
8383000587,KMeans,4
8383000589,KMeans,4
8383000590,KMeans,4
8383000591,KMeans,4
8383000592,KMeans,4
8383000593,KMeans,4
8383000594,KMeans,4
8383000596,KMeans,4
8383000597,KMeans,4
8383000598,KMeans,4
8383000599,KMeans,4
8383000600,KMeans,4
8383000601,KMeans,4
8383000602,KMeans,4
8383000603,KMeans,4
8383000604,KMeans,4
8383000605,KMeans,4
8383000606,KMeans,4
8383000607,KMeans,4
8383000608,KMeans,4
8383000609,KMeans,4
8383000610,KMeans,4
8383000611,KMeans,4
8383000612,KMeans,4
8383000613,KMeans,4
8383000614,KMeans,4
8383000615,KMeans,4
8383000616,KMeans,4
8383000617,KMeans,4
8383000618,KMeans,4
8383000619,KMeans,4
8383000620,KMeans,4
8383000621,KMeans,4
8383000622,KMeans,4
8383000623,KMeans,4
8383000624,KMeans,4
8383000625,KMeans,4
8383000626,KMeans,4
8383000627,KMeans,4
8383000628,KMeans,4
8383000629,KMeans,4
